transformation,family,gene_mean,gene_var
rand_quantile,glm_residual,0.0025,1.019488680083175
rand_quantile,glm_residual,1.0175,0.9645911838311876
rand_quantile,glm_residual,0.0175,1.0523919741374557
rand_quantile,glm_residual,0.005,0.9692030915679922
rand_quantile,glm_residual,0.0975,1.010716744622471
rand_quantile,glm_residual,0.0025,1.0754249556111946
rand_quantile,glm_residual,0.03,1.0363669918183958
rand_quantile,glm_residual,0.0025,1.1511990104074865
rand_quantile,glm_residual,0.0025,1.124329270416825
rand_quantile,glm_residual,0.195,1.086378744059044
rand_quantile,glm_residual,0.67,1.0104459442619598
rand_quantile,glm_residual,0.02,0.9784680534411713
rand_quantile,glm_residual,0.11,0.930057056334069
rand_quantile,glm_residual,0.0025,1.047541331001422
rand_quantile,glm_residual,0.01,0.934652526646753
rand_quantile,glm_residual,0.04,1.0317654663355147
rand_quantile,glm_residual,0.6325,1.3322342947878771
rand_quantile,glm_residual,0.0075,1.0244811481718175
rand_quantile,glm_residual,0.055,0.9853770251715367
rand_quantile,glm_residual,1.4475,0.9847907749395645
rand_quantile,glm_residual,0.015,0.9941178823746184
rand_quantile,glm_residual,0.6925,0.872194479210514
rand_quantile,glm_residual,0.0175,1.0182517386122416
rand_quantile,glm_residual,0.375,0.9555315599760426
rand_quantile,glm_residual,0.17,0.9618479151544069
rand_quantile,glm_residual,12.9175,1.1066047113213966
rand_quantile,glm_residual,0.01,1.0679134576475415
rand_quantile,glm_residual,0.0025,0.9845072354836998
rand_quantile,glm_residual,0.0225,1.0185258057425466
rand_quantile,glm_residual,0.0575,1.0034950901197892
rand_quantile,glm_residual,0.1775,0.9885797514712691
rand_quantile,glm_residual,0.04,1.0141306328593418
rand_quantile,glm_residual,0.045,0.9656089070988869
rand_quantile,glm_residual,0.0025,0.8891966079673495
rand_quantile,glm_residual,0.005,1.0472109745588882
rand_quantile,glm_residual,0.315,0.9985531997771714
rand_quantile,glm_residual,0.65,1.0393018850575175
rand_quantile,glm_residual,0.005,0.9303242077216802
rand_quantile,glm_residual,0.9375,0.9931678146117231
rand_quantile,glm_residual,0.335,1.079854207165558
rand_quantile,glm_residual,0.0525,1.0099450753295247
rand_quantile,glm_residual,0.0275,0.961030199099247
rand_quantile,glm_residual,0.315,1.008743038584993
rand_quantile,glm_residual,0.16,1.2273314017986265
rand_quantile,glm_residual,0.0275,0.9751691912310733
rand_quantile,glm_residual,0.075,1.0479947098637843
rand_quantile,glm_residual,0.025,0.9177472085585386
rand_quantile,glm_residual,0.005,1.0240911349482522
rand_quantile,glm_residual,0.055,0.9930436474284441
rand_quantile,glm_residual,0.01,1.007728905901248
rand_quantile,glm_residual,0.1675,1.0061018506103407
rand_quantile,glm_residual,0.0425,1.094706420483289
rand_quantile,glm_residual,0.57,1.0515895494596534
rand_quantile,glm_residual,0.0075,0.991662290612227
rand_quantile,glm_residual,0.0075,1.0400893730494416
rand_quantile,glm_residual,0.175,1.180082818894694
rand_quantile,glm_residual,0.1125,0.9080050503061765
rand_quantile,glm_residual,0.005,1.0321928583030038
rand_quantile,glm_residual,0.0025,0.9021877166540778
rand_quantile,glm_residual,0.08,1.0426035692754128
rand_quantile,glm_residual,0.05,1.0881020347514772
rand_quantile,glm_residual,0.125,1.0291560406493099
rand_quantile,glm_residual,0.1925,1.0530323046181431
rand_quantile,glm_residual,1.5825,1.0098477684455942
rand_quantile,glm_residual,0.6525,0.9487479512373957
rand_quantile,glm_residual,0.0025,1.0081614519277393
rand_quantile,glm_residual,0.015,0.984376524084344
rand_quantile,glm_residual,0.255,1.1534226791811606
rand_quantile,glm_residual,5.7075,0.8735390082823754
rand_quantile,glm_residual,0.0025,1.1073712039564159
rand_quantile,glm_residual,0.0475,1.044009649140373
rand_quantile,glm_residual,0.13,0.9722058391739283
rand_quantile,glm_residual,0.1375,1.0740386954366725
rand_quantile,glm_residual,0.0025,0.9063098241990531
rand_quantile,glm_residual,0.41,0.9354127290415409
rand_quantile,glm_residual,0.0875,0.9497049313111583
rand_quantile,glm_residual,0.03,0.9488456747758227
rand_quantile,glm_residual,0.28,0.8951290169006697
rand_quantile,glm_residual,0.055,0.9774121563151689
rand_quantile,glm_residual,0.3,1.0470478152585627
rand_quantile,glm_residual,0.1225,0.9802033770064142
rand_quantile,glm_residual,0.25,0.9489047466079453
rand_quantile,glm_residual,0.16,0.9955915676242365
rand_quantile,glm_residual,0.075,0.9943274344139046
rand_quantile,glm_residual,0.2725,1.006270321206158
rand_quantile,glm_residual,0.1275,1.0417052620619416
rand_quantile,glm_residual,0.065,1.0107246377679635
rand_quantile,glm_residual,0.0025,0.9414694043277501
rand_quantile,glm_residual,0.3175,0.9516158201928293
rand_quantile,glm_residual,0.335,0.8195589615772825
rand_quantile,glm_residual,0.2325,1.0062273527775467
rand_quantile,glm_residual,0.3225,1.0890713776541279
rand_quantile,glm_residual,0.0675,0.9385413279372264
rand_quantile,glm_residual,0.395,1.100391642363743
rand_quantile,glm_residual,0.415,0.9189951275049537
rand_quantile,glm_residual,0.2325,0.9124636435135252
rand_quantile,glm_residual,0.0025,1.0033995947098029
rand_quantile,glm_residual,0.1,0.9144229420535338
rand_quantile,glm_residual,0.3075,0.9760790131964068
rand_quantile,glm_residual,0.005,0.908578602661569
rand_quantile,glm_residual,0.345,1.1026263255412188
rand_quantile,glm_residual,0.01,1.0086037123969456
rand_quantile,glm_residual,0.0675,1.0329259877545445
rand_quantile,glm_residual,0.0525,0.9203562185838564
rand_quantile,glm_residual,3.74,1.0681553839676596
rand_quantile,glm_residual,0.0525,1.1110540429043831
rand_quantile,glm_residual,0.0875,0.9929146659138712
rand_quantile,glm_residual,0.0625,0.971722981141042
rand_quantile,glm_residual,0.0075,1.1160666119301332
rand_quantile,glm_residual,0.115,0.9446846724227858
rand_quantile,glm_residual,0.95,0.9099240299677269
rand_quantile,glm_residual,0.0025,0.8785321993709705
rand_quantile,glm_residual,0.0175,1.0564360834367463
rand_quantile,glm_residual,0.1025,0.9691721535204109
rand_quantile,glm_residual,7.07,1.2990037021331882
rand_quantile,glm_residual,0.2275,1.0022846445176863
rand_quantile,glm_residual,10.675,1.6425149132605756
rand_quantile,glm_residual,0.4875,1.0641440657993289
rand_quantile,glm_residual,0.77,1.1927686176411014
rand_quantile,glm_residual,0.0025,0.9624676152787309
rand_quantile,glm_residual,3.3975,1.0765520253604939
rand_quantile,glm_residual,0.0025,1.089414132452532
rand_quantile,glm_residual,1.1275,0.8283262016724301
rand_quantile,glm_residual,0.045,1.058919525713169
rand_quantile,glm_residual,0.0175,1.0061929787244475
rand_quantile,glm_residual,0.8425,0.7713047783857754
rand_quantile,glm_residual,0.005,1.0798266151980922
rand_quantile,glm_residual,0.005,0.9630126027285808
rand_quantile,glm_residual,0.955,1.0592963237329418
rand_quantile,glm_residual,0.0175,1.0244067625243298
rand_quantile,glm_residual,0.89,1.242315963425972
rand_quantile,glm_residual,0.28,1.110248584502014
rand_quantile,glm_residual,0.0025,1.076857961302507
rand_quantile,glm_residual,0.035,0.967208957851528
rand_quantile,glm_residual,0.0775,1.0144270284009196
rand_quantile,glm_residual,0.6325,0.9847575673558033
rand_quantile,glm_residual,0.0025,0.9573646000370153
rand_quantile,glm_residual,0.42,1.0031901987428606
rand_quantile,glm_residual,0.945,0.8256131027390275
rand_quantile,glm_residual,0.0075,1.0430361951186105
rand_quantile,glm_residual,0.1925,1.0612386169325223
rand_quantile,glm_residual,0.0025,1.004309003057198
rand_quantile,glm_residual,0.0025,0.963414977493099
rand_quantile,glm_residual,0.0325,0.9995478297240068
rand_quantile,glm_residual,0.6475,0.8747345928418303
rand_quantile,glm_residual,0.1925,0.9292957853319166
rand_quantile,glm_residual,0.7625,1.0892582978094365
rand_quantile,glm_residual,0.0025,1.042953820382383
rand_quantile,glm_residual,0.095,1.0630697863288816
rand_quantile,glm_residual,0.005,1.0555951351617425
rand_quantile,glm_residual,0.16,1.0480612211034763
rand_quantile,glm_residual,0.6975,0.9623208257501927
rand_quantile,glm_residual,0.32,1.02503539631588
rand_quantile,glm_residual,0.1225,1.0879377503005656
rand_quantile,glm_residual,0.0375,1.147376940492124
rand_quantile,glm_residual,1.13,0.9963056426038216
rand_quantile,glm_residual,0.81,1.2080293120857397
rand_quantile,glm_residual,0.7475,1.0286075051238899
rand_quantile,glm_residual,0.2775,0.9362588388696467
rand_quantile,glm_residual,0.09,1.0295740864399001
rand_quantile,glm_residual,0.0925,1.0689871938702376
rand_quantile,glm_residual,0.0675,1.0272893509438312
rand_quantile,glm_residual,0.11,1.1768648779982516
rand_quantile,glm_residual,1.0575,1.0293864270412956
rand_quantile,glm_residual,0.365,1.1350521255241826
rand_quantile,glm_residual,0.005,0.9404550025862614
rand_quantile,glm_residual,0.0925,1.0918249318441606
rand_quantile,glm_residual,0.0025,1.0124173925632012
rand_quantile,glm_residual,0.0025,1.0280805222318175
rand_quantile,glm_residual,0.0075,0.9833323394217239
rand_quantile,glm_residual,0.2675,1.1246686923528886
rand_quantile,glm_residual,0.435,1.650773567670131
rand_quantile,glm_residual,0.085,0.9856980278284406
rand_quantile,glm_residual,0.01,1.0387271418801867
rand_quantile,glm_residual,0.1525,1.0025531631577989
rand_quantile,glm_residual,0.01,0.9697809519845183
rand_quantile,glm_residual,0.005,0.978990391466658
rand_quantile,glm_residual,0.99,1.0243298914367118
rand_quantile,glm_residual,0.2375,0.9071314248289378
rand_quantile,glm_residual,0.0025,0.9464406012322919
rand_quantile,glm_residual,0.4725,0.936736273122899
rand_quantile,glm_residual,0.4475,1.0085301427333562
rand_quantile,glm_residual,0.155,1.0310957094710183
rand_quantile,glm_residual,0.0025,1.0368817363782574
rand_quantile,glm_residual,0.02,1.035259910568984
rand_quantile,glm_residual,0.5575,0.8362984005149064
rand_quantile,glm_residual,0.7025,0.9854572095147698
rand_quantile,glm_residual,1.05,1.0077984668828877
rand_quantile,glm_residual,0.2925,1.0417778863832754
rand_quantile,glm_residual,0.6975,1.023281639446669
rand_quantile,glm_residual,0.9575,1.1668486961353273
rand_quantile,glm_residual,0.005,0.8765130442649403
rand_quantile,glm_residual,0.0375,0.911194287360789
rand_quantile,glm_residual,0.01,0.9458131409481187
rand_quantile,glm_residual,0.32,1.0548760259921608
rand_quantile,glm_residual,0.0275,1.1362243242840255
rand_quantile,glm_residual,0.7575,0.892210364363275
rand_quantile,glm_residual,0.8,0.9409221490202145
rand_quantile,glm_residual,0.68,1.044158768688048
rand_quantile,glm_residual,0.9375,1.0819061484277686
rand_quantile,glm_residual,0.015,1.0962317638955554
rand_quantile,glm_residual,1.4375,1.0437677254444124
rand_quantile,glm_residual,0.0375,0.9744198841231568
rand_quantile,glm_residual,0.0025,1.1268409357675129
rand_quantile,glm_residual,0.3925,1.0672356219413284
rand_quantile,glm_residual,0.6025,0.9760893383056576
rand_quantile,glm_residual,0.5525,1.2317275495253361
rand_quantile,glm_residual,0.035,0.926065660480544
rand_quantile,glm_residual,0.0075,1.0249891495807228
rand_quantile,glm_residual,0.0375,0.9526735769940924
rand_quantile,glm_residual,0.015,0.9711633970130419
rand_quantile,glm_residual,0.0025,1.043692818643977
rand_quantile,glm_residual,0.005,0.9783914626687673
rand_quantile,glm_residual,0.3625,1.0714637315345101
rand_quantile,glm_residual,0.3275,1.005151475472986
rand_quantile,glm_residual,0.145,1.0654646436765034
rand_quantile,glm_residual,1.945,0.9572419198098012
rand_quantile,glm_residual,0.005,1.0360076502165299
rand_quantile,glm_residual,0.5475,1.0829286941193712
rand_quantile,glm_residual,0.0925,1.0037306313104102
rand_quantile,glm_residual,0.4725,0.981439865134932
rand_quantile,glm_residual,2.8575,0.9505752681486913
rand_quantile,glm_residual,0.0975,0.99886955412075
rand_quantile,glm_residual,1.5775,0.982893977134971
rand_quantile,glm_residual,0.06,1.0343773278320285
rand_quantile,glm_residual,0.005,1.0583779245031424
rand_quantile,glm_residual,0.0325,1.0023223858825783
rand_quantile,glm_residual,2.44,1.042252943557502
rand_quantile,glm_residual,0.15,1.1111769981953181
rand_quantile,glm_residual,0.065,0.980445452543535
rand_quantile,glm_residual,1.365,1.344932725447434
rand_quantile,glm_residual,0.01,0.9524058715541417
rand_quantile,glm_residual,0.0625,0.946947981204837
rand_quantile,glm_residual,0.0575,0.9117622033121824
rand_quantile,glm_residual,0.0225,1.037058726650201
rand_quantile,glm_residual,0.135,0.9934374030727818
rand_quantile,glm_residual,0.87,1.1350174196420668
rand_quantile,glm_residual,0.62,1.0211091909206869
rand_quantile,glm_residual,0.6025,1.0585289065858714
rand_quantile,glm_residual,0.26,0.9823395756792236
rand_quantile,glm_residual,3.2175,0.9301455961864021
rand_quantile,glm_residual,0.21,1.1103120458245095
rand_quantile,glm_residual,0.02,0.9894096071198177
rand_quantile,glm_residual,1.095,1.1875721102855379
rand_quantile,glm_residual,0.02,0.9899942541352442
rand_quantile,glm_residual,0.015,1.1022345182524358
rand_quantile,glm_residual,0.0525,1.0332580388407189
rand_quantile,glm_residual,0.105,1.0369772181495178
rand_quantile,glm_residual,0.065,0.9659030842353912
rand_quantile,glm_residual,0.37,1.033314135909659
rand_quantile,glm_residual,0.015,1.004768003391924
rand_quantile,glm_residual,0.345,0.8470958469025881
rand_quantile,glm_residual,0.035,0.9692463411111152
rand_quantile,glm_residual,0.985,0.9566482576857395
rand_quantile,glm_residual,0.0025,1.0992946443261924
rand_quantile,glm_residual,0.0175,1.048622439170211
rand_quantile,glm_residual,0.1125,1.036854455179916
rand_quantile,glm_residual,0.005,0.8769758147943092
rand_quantile,glm_residual,0.035,1.1144943751598757
rand_quantile,glm_residual,0.1825,0.8180255408458317
rand_quantile,glm_residual,0.2275,0.9897308962306617
rand_quantile,glm_residual,0.015,0.926235782829827
rand_quantile,glm_residual,0.1125,0.9408363954672394
rand_quantile,glm_residual,0.45,1.0547913528178667
rand_quantile,glm_residual,0.88,1.0464071605082388
rand_quantile,glm_residual,0.8725,1.2306482899728814
rand_quantile,glm_residual,0.15,1.0571714209021885
rand_quantile,glm_residual,0.215,1.0455371616219657
rand_quantile,glm_residual,0.445,0.960349133595163
rand_quantile,glm_residual,0.27,1.0733196979326498
rand_quantile,glm_residual,0.23,1.2634519356600096
rand_quantile,glm_residual,0.0125,0.9937496476410851
rand_quantile,glm_residual,0.0025,1.0285631300898572
rand_quantile,glm_residual,0.0225,0.9743700877456023
rand_quantile,glm_residual,0.185,1.1006930401241013
rand_quantile,glm_residual,0.0875,0.9255660006203097
rand_quantile,glm_residual,0.0125,0.9912762275658373
rand_quantile,glm_residual,0.0675,1.141400690870001
rand_quantile,glm_residual,0.53,0.9086662775069677
rand_quantile,glm_residual,0.015,0.950144871848899
rand_quantile,glm_residual,0.0025,0.8552319829258732
rand_quantile,glm_residual,0.0025,1.0618213020988587
rand_quantile,glm_residual,73.935,0.93256614258996
rand_quantile,glm_residual,3.3275,0.7750125016049372
rand_quantile,glm_residual,0.06,1.109203360579179
rand_quantile,glm_residual,0.12,1.0636739867570681
rand_quantile,glm_residual,0.4025,0.9067590442224889
rand_quantile,glm_residual,0.47,1.173250102065729
rand_quantile,glm_residual,5.425,0.7624779531075925
rand_quantile,glm_residual,0.75,1.0574039860731188
rand_quantile,glm_residual,0.2425,0.9178141823050506
rand_quantile,glm_residual,0.01,1.0430815605789847
rand_quantile,glm_residual,1.4375,1.0505584653772881
rand_quantile,glm_residual,0.4375,1.4733101806185849
rand_quantile,glm_residual,0.3425,1.0309642368831786
rand_quantile,glm_residual,0.3325,1.2134467059665421
rand_quantile,glm_residual,0.0175,1.0074593967806778
rand_quantile,glm_residual,0.3975,0.9959462471154827
rand_quantile,glm_residual,3.295,1.070260069720981
rand_quantile,glm_residual,0.8475,1.095666156934168
rand_quantile,glm_residual,0.025,0.9918903470456576
rand_quantile,glm_residual,0.0025,1.0394990660457741
rand_quantile,glm_residual,0.055,0.9198606596574672
rand_quantile,glm_residual,0.0125,1.1109326122756056
rand_quantile,glm_residual,0.0025,0.9764108320387301
rand_quantile,glm_residual,0.0225,0.9706716770480189
rand_quantile,glm_residual,0.3125,1.7755922814491736
rand_quantile,glm_residual,0.2675,0.9146936278244858
rand_quantile,glm_residual,0.2,1.105578637579554
rand_quantile,glm_residual,0.0025,0.9272553186867427
rand_quantile,glm_residual,0.08,1.0097246322363589
rand_quantile,glm_residual,0.135,1.0460153622820192
rand_quantile,glm_residual,0.0725,0.8577771757303024
rand_quantile,glm_residual,0.0475,1.0592964283270878
rand_quantile,glm_residual,0.0825,1.110516353708683
rand_quantile,glm_residual,0.005,0.9443195367534534
rand_quantile,glm_residual,0.74,1.136822291230804
rand_quantile,glm_residual,0.8975,0.9983309351645774
rand_quantile,glm_residual,0.0025,0.9276197341551945
rand_quantile,glm_residual,0.0725,1.0841262111010397
rand_quantile,glm_residual,0.015,1.056159288416292
rand_quantile,glm_residual,0.455,1.056996782529266
rand_quantile,glm_residual,1.4725,2.1935732020966388
rand_quantile,glm_residual,0.005,0.9324189669912181
rand_quantile,glm_residual,0.4975,1.416770873501062
rand_quantile,glm_residual,2.4425,0.9224530209738991
rand_quantile,glm_residual,1.405,1.2944831463272228
rand_quantile,glm_residual,0.455,1.2379849026989314
rand_quantile,glm_residual,0.005,1.0215111109302386
rand_quantile,glm_residual,2,1.0769861682401578
rand_quantile,glm_residual,1.4525,0.8924369061693755
rand_quantile,glm_residual,0.0025,0.9603333199461207
rand_quantile,glm_residual,0.02,0.9471689444799503
rand_quantile,glm_residual,0.0025,1.104720537834472
rand_quantile,glm_residual,0.4475,1.113580759137563
rand_quantile,glm_residual,0.1525,1.0055669358113453
rand_quantile,glm_residual,0.2,1.0185432617907417
rand_quantile,glm_residual,0.415,1.2975378829249882
rand_quantile,glm_residual,0.0025,0.9019502866373884
rand_quantile,glm_residual,0.2225,0.9561358566423352
rand_quantile,glm_residual,0.125,1.1056414605698075
rand_quantile,glm_residual,0.925,1.007611397032541
rand_quantile,glm_residual,0.4575,0.9687505081878507
rand_quantile,glm_residual,0.075,1.0867941685620388
rand_quantile,glm_residual,0.5175,1.0417926858613502
rand_quantile,glm_residual,0.4175,1.122055563237234
rand_quantile,glm_residual,2.31,1.0855274817134617
rand_quantile,glm_residual,0.005,0.9465867038634059
rand_quantile,glm_residual,0.24,1.1452344470889715
rand_quantile,glm_residual,0.83,1.0115465364788074
rand_quantile,glm_residual,0.56,1.035191083114305
rand_quantile,glm_residual,1.4075,0.918764944962836
rand_quantile,glm_residual,0.005,1.0276253523658072
rand_quantile,glm_residual,1.3425,1.0910037660322978
rand_quantile,glm_residual,0.8675,1.1051497463836624
rand_quantile,glm_residual,0.6525,1.232006878666531
rand_quantile,glm_residual,0.22,1.0008045967991086
rand_quantile,glm_residual,0.0275,0.9837953226892113
rand_quantile,glm_residual,0.0025,1.1013933379152794
rand_quantile,glm_residual,0.0575,1.1272222336188225
rand_quantile,glm_residual,0.195,1.0991321621057275
rand_quantile,glm_residual,0.2825,0.8360462089776637
rand_quantile,glm_residual,2.3625,0.8982588758806686
rand_quantile,glm_residual,0.015,0.9404712683947505
rand_quantile,glm_residual,0.1,0.9899138822755217
rand_quantile,glm_residual,6.61,0.7292444179331535
rand_quantile,glm_residual,3.805,0.8524859463306782
rand_quantile,glm_residual,0.0025,0.9927862042418738
rand_quantile,glm_residual,0.015,1.0355688715739566
rand_quantile,glm_residual,0.9225,1.2113302908080597
rand_quantile,glm_residual,0.955,1.0708079047064474
rand_quantile,glm_residual,0.0025,0.9190255826484109
rand_quantile,glm_residual,0.165,0.8071892420760002
rand_quantile,glm_residual,0.045,1.1124559996976218
rand_quantile,glm_residual,0.02,1.0047134914765903
rand_quantile,glm_residual,0.075,0.9815528394643819
rand_quantile,glm_residual,0.4525,0.9872889299565918
rand_quantile,glm_residual,0.01,0.9371518405671286
rand_quantile,glm_residual,0.0175,1.0285669785207396
rand_quantile,glm_residual,0.325,1.0275830307444143
rand_quantile,glm_residual,0.02,0.9480155941195002
rand_quantile,glm_residual,0.5025,0.9740924663744337
rand_quantile,glm_residual,0.0125,1.0298413295622586
rand_quantile,glm_residual,0.05,1.034224093778249
rand_quantile,glm_residual,0.18,1.119249517647508
rand_quantile,glm_residual,0.035,1.0168219388265642
rand_quantile,glm_residual,0.595,0.8886469459097824
rand_quantile,glm_residual,0.4625,1.2657595178612746
rand_quantile,glm_residual,0.0025,0.8916614516920156
rand_quantile,glm_residual,0.8925,1.0680698675055869
rand_quantile,glm_residual,0.26,0.9974052940152539
rand_quantile,glm_residual,0.165,0.9872811010941132
rand_quantile,glm_residual,3.81,0.876588104180042
rand_quantile,glm_residual,0.025,0.9770709783030248
rand_quantile,glm_residual,0.625,1.024941996095898
rand_quantile,glm_residual,0.62,1.1049270011650987
rand_quantile,glm_residual,0.2625,0.9995658308183828
rand_quantile,glm_residual,4.6075,0.9616427395780603
rand_quantile,glm_residual,0.0025,0.9914587938094936
rand_quantile,glm_residual,16.69,0.8203405761528647
rand_quantile,glm_residual,0.0125,1.0493703820421623
rand_quantile,glm_residual,0.005,1.010393465132755
rand_quantile,glm_residual,0.01,0.8922655160746776
rand_quantile,glm_residual,0.11,1.0105839240396823
rand_quantile,glm_residual,0.0275,0.9339665850359471
rand_quantile,glm_residual,0.1625,0.979028174044986
rand_quantile,glm_residual,0.1475,1.1856283110946635
rand_quantile,glm_residual,0.0025,0.9375837270163171
rand_quantile,glm_residual,0.0075,1.065646078238213
rand_quantile,glm_residual,0.12,1.0356661383496502
rand_quantile,glm_residual,0.005,0.9545859080332144
rand_quantile,glm_residual,0.0125,1.0307582975388452
rand_quantile,glm_residual,0.155,1.0417214778263433
rand_quantile,glm_residual,0.0075,1.0662171307160675
rand_quantile,glm_residual,0.1975,1.025788496744281
rand_quantile,glm_residual,0.065,1.1763883725017166
rand_quantile,glm_residual,9.74,1.0512241731677132
rand_quantile,glm_residual,0.5825,1.0208832151561134
rand_quantile,glm_residual,1.2575,1.0721863039092732
rand_quantile,glm_residual,0.0025,0.9038208599636147
rand_quantile,glm_residual,0.005,0.9752553754411762
rand_quantile,glm_residual,0.1875,0.988004813686954
rand_quantile,glm_residual,1.1775,0.9305242105814728
rand_quantile,glm_residual,0.4075,0.9257598277913782
rand_quantile,glm_residual,0.1175,1.017819567893826
rand_quantile,glm_residual,0.36,0.9879539768825534
rand_quantile,glm_residual,0.8,0.9744272399347742
rand_quantile,glm_residual,0.0675,0.9308873990133075
rand_quantile,glm_residual,0.005,0.9218566887027282
rand_quantile,glm_residual,0.1,0.97866838291313
rand_quantile,glm_residual,2.4675,0.9164853829339402
rand_quantile,glm_residual,0.7525,0.93409014572142135
rand_quantile,glm_residual,0.0125,0.930097430910454
rand_quantile,glm_residual,0.04,0.9902100098321901
rand_quantile,glm_residual,0.0625,1.0079331366105166
rand_quantile,glm_residual,0.405,1.01664145520381
rand_quantile,glm_residual,0.075,1.064354392665716
rand_quantile,glm_residual,1.23,1.4025185906353428
rand_quantile,glm_residual,0.01,1.03028960498929
rand_quantile,glm_residual,1.5075,0.9430016927598016
rand_quantile,glm_residual,0.505,0.9004839378595826
rand_quantile,glm_residual,25.97,4.25677114919746
rand_quantile,glm_residual,0.1725,1.0509271637779494
rand_quantile,glm_residual,0.025,1.0213146241489197
rand_quantile,glm_residual,0.0525,0.9270780232001404
rand_quantile,glm_residual,0.005,1.0245623834688984
rand_quantile,glm_residual,2.25,1.1035063137624133
rand_quantile,glm_residual,1.19,0.8144080555681579
rand_quantile,glm_residual,0.0025,1.016760324947392
rand_quantile,glm_residual,0.0375,0.9382725900057206
rand_quantile,glm_residual,1.9125,1.190338516539014
rand_quantile,glm_residual,0.01,0.9762913687038529
rand_quantile,glm_residual,0.3025,1.0085191132274198
rand_quantile,glm_residual,0.01,1.02028826284176
rand_quantile,glm_residual,0.0575,0.8932349277473498
rand_quantile,glm_residual,0.165,0.9123453862749785
rand_quantile,glm_residual,0.455,0.9736300949857841
rand_quantile,glm_residual,0.0025,1.0252494088264816
rand_quantile,glm_residual,0.04,1.040920408264986
rand_quantile,glm_residual,0.0175,1.0303088987677869
rand_quantile,glm_residual,0.17,1.1580503317381547
rand_quantile,glm_residual,0.325,1.0641738297141523
rand_quantile,glm_residual,1.07,0.8077068510304984
rand_quantile,glm_residual,0.1925,0.9785693564366341
rand_quantile,glm_residual,0.1475,0.9386566615273404
rand_quantile,glm_residual,0.13,1.0623262047269897
rand_quantile,glm_residual,0.025,0.8988070796061318
rand_quantile,glm_residual,0.3825,0.9638141146087725
rand_quantile,glm_residual,0.34,1.1743958797755023
rand_quantile,glm_residual,0.6775,1.0385743865602823
rand_quantile,glm_residual,0.115,1.0270900523621587
rand_quantile,glm_residual,0.5975,1.003244625358346
rand_quantile,glm_residual,0.0025,0.9726641382297025
rand_quantile,glm_residual,0.165,1.0296032056174478
rand_quantile,glm_residual,4.1775,1.3408518835309535
rand_quantile,glm_residual,1.71,0.9803699545175397
rand_quantile,glm_residual,0.19,0.9668984283254012
rand_quantile,glm_residual,0.595,0.952150342606069
rand_quantile,glm_residual,0.0325,1.0051397571080645
rand_quantile,glm_residual,0.005,0.991084354581295
rand_quantile,glm_residual,9.68,0.7544291147168847
rand_quantile,glm_residual,0.235,1.1583863804993342
rand_quantile,glm_residual,0.0025,0.9277747694338156
rand_quantile,glm_residual,0.365,0.9727973981725336
rand_quantile,glm_residual,1.92,0.8985910264378318
rand_quantile,glm_residual,0.1525,0.9294099338329469
rand_quantile,glm_residual,0.0025,1.0430785510553662
rand_quantile,glm_residual,0.025,0.8952300321524402
rand_quantile,glm_residual,144.7075,0.7121247964290003
rand_quantile,glm_residual,3.495,0.7674146517608784
rand_quantile,glm_residual,0.005,0.9446775324504092
rand_quantile,glm_residual,0.0075,0.9789557241081889
rand_quantile,glm_residual,0.03,1.011445977344043
rand_quantile,glm_residual,0.205,1.0691470865856199
rand_quantile,glm_residual,0.0125,1.0730193760243627
rand_quantile,glm_residual,0.305,0.8737933348578761
rand_quantile,glm_residual,0.9875,0.9355348494567026
rand_quantile,glm_residual,0.17,0.9272555806371384
rand_quantile,glm_residual,1.7725,1.2000603192698147
rand_quantile,glm_residual,0.03,0.9059271120058086
rand_quantile,glm_residual,0.005,0.9632325350795782
rand_quantile,glm_residual,0.0225,1.072291031358765
rand_quantile,glm_residual,0.0025,0.9029129799387845
rand_quantile,glm_residual,0.26,1.0279728325328954
rand_quantile,glm_residual,0.0075,1.0192600690771831
rand_quantile,glm_residual,0.0075,1.0412592831461644
rand_quantile,glm_residual,0.33,1.059586969761586
rand_quantile,glm_residual,0.0075,1.0201922403654817
rand_quantile,glm_residual,0.0025,0.9206077675274483
rand_quantile,glm_residual,0.2175,0.9758333577442132
rand_quantile,glm_residual,1.19,1.472121208875452
rand_quantile,glm_residual,0.2075,1.1265718601316357
rand_quantile,glm_residual,0.4175,0.9376009635269027
rand_quantile,glm_residual,0.025,1.0903751768084065
rand_quantile,glm_residual,0.3275,0.9656355101486045
rand_quantile,glm_residual,9.635,1.1229889725512163
rand_quantile,glm_residual,0.0075,1.0212559225484563
rand_quantile,glm_residual,0.03,0.9513663564040777
rand_quantile,glm_residual,0.005,0.9069280821040926
rand_quantile,glm_residual,0.03,1.0159133111129028
rand_quantile,glm_residual,0.0775,1.0218641593670734
rand_quantile,glm_residual,0.2925,1.1182859621634478
rand_quantile,glm_residual,0.0025,1.2018158190894739
rand_quantile,glm_residual,0.3425,1.1582873542502026
rand_quantile,glm_residual,0.0025,1.012566505554707
rand_quantile,glm_residual,0.73,1.1003970096345284
rand_quantile,glm_residual,2.2375,1.4061052380124743
rand_quantile,glm_residual,0.0025,1.061795596850936
rand_quantile,glm_residual,0.0525,1.0547874682088583
rand_quantile,glm_residual,0.1125,0.891642626333118
rand_quantile,glm_residual,0.4725,0.9643956831046157
