benchmark,transformation,family,dataset,replicate,pca_dim,alpha,knn,n_clusters,n_clusters_counts,ARI,AMI,NMI,rel_ARI,rel_AMI,rel_NMI,mean_knn_overlap
simulation,raw_counts,negative_control,linear_walk,2,10,FALSE,50,28,20,0.42310177081553735,0.6768742699708771,0.6768742699708771,0.8383000511755171,0.8866944916574785,0.8866944916574785,15.922277978760649
simulation,scaled_raw_counts,negative_control,linear_walk,2,10,FALSE,50,28,27,0.44297014234177784,0.7448278970671117,0.7448278970671117,0.8776656554250987,0.9757126587049127,0.9757126587049127,19.04784688995215
simulation,logp1,delta_method,linear_walk,3,10,FALSE,50,27,26,0.5761270326965429,0.8075351278176296,0.8075351278176296,1.1283439587078634,1.0438044257659989,1.0438044257659989,29.977010152876648
simulation,logp1_hvg,delta_method,linear_walk,3,10,FALSE,50,27,23,0.5795995821828617,0.7929204370186281,0.7929204370186281,1.1351449418449726,1.0249137566028803,1.0249137566028803,27.28007935581748
simulation,logp1_zscore,delta_method,linear_walk,3,10,FALSE,50,27,27,0.5794147855979446,0.8153810846481566,0.8153810846481566,1.134783018001189,1.0539459591581195,1.0539459591581195,26.861360718870348
simulation,logp1_hvg_zscore,delta_method,linear_walk,3,10,FALSE,50,27,23,0.5697387580471992,0.7844475077745139,0.7844475077745139,1.1158325320639584,1.01396181068802,1.01396181068802,25.95483720387443
simulation,logp_cpm,delta_method,linear_walk,3,10,FALSE,50,27,26,0.552794025307811,0.7889233980179934,0.7889233980179934,1.0826462975473796,1.0197472606139109,1.0197472606139109,20.95623760065352
simulation,logp1_size_normed,delta_method,linear_walk,3,10,FALSE,50,27,21,0.5238267266595673,0.7561950038562576,0.7561950038562576,1.025913885119428,0.9774431657238754,0.9774431657238754,28.785855992531214
simulation,acosh,delta_method,linear_walk,3,10,TRUE,50,27,26,0.5790109919081238,0.8051097495569569,0.8051097495569569,1.1339921886447863,1.0406694283207625,1.0406694283207625,24.034543120550826
simulation,logp_alpha,delta_method,linear_walk,3,10,TRUE,50,27,27,0.5641590425964973,0.8107128933036928,0.8107128933036928,1.1049046674389624,1.0479119445155092,1.0479119445155092,24.881899871630296
simulation,pearson,glm_residual,linear_walk,3,10,TRUE,50,27,28,0.515702209739868,0.7961619787407896,0.7961619787407896,1.0100020305049076,1.029103711292581,1.029103711292581,26.85634263041195
simulation,pearson_clip,glm_residual,linear_walk,3,10,TRUE,50,27,29,0.49673455743642586,0.7948912481908161,0.7948912481908161,0.9728539109534108,1.0274611893435939,1.0274611893435939,26.85797642665422
simulation,pearson_clip_hvg,glm_residual,linear_walk,3,10,TRUE,50,27,33,0.4066600763607815,0.760883897793528,0.760883897793528,0.7964431702878497,0.9835039401410789,0.9835039401410789,23.15322674757848
simulation,pearson_clip_zscore,glm_residual,linear_walk,3,10,TRUE,50,27,28,0.5948398274292114,0.8224293026078544,0.8224293026078544,1.1649929400762975,1.0630563505784634,1.0630563505784634,25.644065818648617
simulation,pearson_clip_hvg_zscore,glm_residual,linear_walk,3,10,TRUE,50,27,35,0.3449879663408606,0.7449844495128847,0.7449844495128847,0.6756584321788892,0.9629526180859953,0.9629526180859953,20.934998249504027
simulation,pearson_analytic,glm_residual,linear_walk,3,10,TRUE,50,27,30,0.49910013414712534,0.7891717305328776,0.7891717305328776,0.9774868895135119,1.020068250462115,1.020068250462115,24.907807212043412
simulation,sctransform,glm_residual,linear_walk,3,10,TRUE,50,27,26,0.5186918222848552,0.790875470929288,0.790875470929288,1.0158571823422113,1.022270472637806,1.022270472637806,27.97724355233983
simulation,rand_quantile,glm_residual,linear_walk,3,10,TRUE,50,27,28,0.48317613583065505,0.7764195967624918,0.7764195967624918,0.9462997618851381,1.0035850868089609,1.0035850868089609,22.159411833352785
simulation,dino,latent_expr,linear_walk,3,10,FALSE,50,27,29,0.5327590331902886,0.8117269190776771,0.8117269190776771,1.0434077945166198,1.049222654792084,1.049222654792084,29.28159645232816
simulation,normalisr_norm,latent_expr,linear_walk,3,10,FALSE,50,27,19,0.44886581736094566,0.6899685482767683,0.6899685482767683,0.8791030528790693,0.8918401188031999,0.8918401188031999,15.95261990897421
simulation,sanity_map,latent_expr,linear_walk,3,10,FALSE,50,27,30,0.5295355545530213,0.8047309494552798,0.8047309494552798,1.0370946162764654,1.0401797985709338,1.0401797985709338,23.269926479169097
simulation,sanity_dists,latent_expr,linear_walk,3,10,FALSE,50,27,25,0.5275646309665591,0.7835098912213208,0.7835098912213208,1.033234565288317,1.012749865505475,1.012749865505475,19.119850624343563
simulation,glmpca,count_model,linear_walk,3,10,FALSE,50,27,26,0.5213728896491175,0.7808715290446292,0.7808715290446292,1.0211080488901583,1.0093395691332951,1.0093395691332951,29.21752829968491
simulation,newwave,count_model,linear_walk,3,10,TRUE,50,27,14,0.4631752492417042,0.6777741750221291,0.6777741750221291,0.9071280544826653,0.8760779057004288,0.8760779057004288,13.796358968374372
simulation,raw_counts,negative_control,linear_walk,3,10,FALSE,50,27,20,0.4083796473142824,0.671666879562614,0.671666879562614,0.7998109475085624,0.8681837326663336,0.8681837326663336,14.12265141790174
simulation,scaled_raw_counts,negative_control,linear_walk,3,10,FALSE,50,27,21,0.4380688015442807,0.710212439163999,0.710212439163999,0.8579571130473863,0.9180069840885791,0.9180069840885791,16.8482903489322
simulation,logp1,delta_method,linear_walk,4,10,FALSE,50,27,30,0.5314553978865039,0.8130680079237673,0.8130680079237673,1.0297071943191307,1.0384964262591643,1.0384964262591643,29.713502158945033
simulation,logp1_hvg,delta_method,linear_walk,4,10,FALSE,50,27,31,0.5906110238111179,0.8298374830434525,0.8298374830434525,1.144322595425725,1.0599153479389212,1.0599153479389212,27.830318590267243
simulation,logp1_zscore,delta_method,linear_walk,4,10,FALSE,50,27,24,0.506343609683664,0.7806103269689412,0.7806103269689412,0.9810525206108308,0.9970396411590827,0.9970396411590827,26.589683743727388
simulation,logp1_hvg_zscore,delta_method,linear_walk,4,10,FALSE,50,27,29,0.5377747435199659,0.8100209392571698,0.8100209392571698,1.0419510734631612,1.0346045378931366,1.0346045378931366,26.099428171315207
simulation,logp_cpm,delta_method,linear_walk,4,10,FALSE,50,27,27,0.5383648601248676,0.7856525181884169,0.7856525181884169,1.0430944381104506,1.0034798128432596,1.0034798128432596,20.78410549655736
simulation,logp1_size_normed,delta_method,linear_walk,4,10,FALSE,50,27,32,0.5379267445974875,0.8118307518740518,0.8118307518740518,1.042245579086193,1.036916132884594,1.036916132884594,28.896487338079123
simulation,acosh,delta_method,linear_walk,4,10,TRUE,50,27,24,0.5029516739650445,0.7699874245959297,0.7699874245959297,0.9744805662642942,0.9834714696858955,0.9834714696858955,23.916209592717937
simulation,logp_alpha,delta_method,linear_walk,4,10,TRUE,50,27,29,0.5421375773065478,0.8078272207560637,0.8078272207560637,1.0504041653981149,1.0318025966023525,1.0318025966023525,24.756681059633564
simulation,pearson,glm_residual,linear_walk,4,10,TRUE,50,27,30,0.5351150969718691,0.8129444897907822,0.8129444897907822,1.0367979464165409,1.0383386619166577,1.0383386619166577,26.872797292566226
simulation,pearson_clip,glm_residual,linear_walk,4,10,TRUE,50,27,27,0.510111961444254,0.7930884850589602,0.7930884850589602,0.9883537897935993,1.0129774501203186,1.0129774501203186,26.87513128719804
simulation,pearson_clip_hvg,glm_residual,linear_walk,4,10,TRUE,50,27,29,0.43132332895677233,0.7490567662012301,0.7490567662012301,0.8356989818349989,0.956737649476129,0.956737649476129,23.644065818648617
simulation,pearson_clip_zscore,glm_residual,linear_walk,4,10,TRUE,50,27,28,0.5540078387018006,0.8143675351386862,0.8143675351386862,1.073403072937202,1.0401562558864128,1.0401562558864128,25.807678842338664
simulation,pearson_clip_hvg_zscore,glm_residual,linear_walk,4,10,TRUE,50,27,33,0.4467865758300037,0.7742865294269203,0.7742865294269203,0.8656593823055188,0.9889625294245489,0.9889625294245489,21.119850624343563
simulation,pearson_analytic,glm_residual,linear_walk,4,10,TRUE,50,27,31,0.5407264221245989,0.8066153523970419,0.8066153523970419,1.0476700194115802,1.030254729821621,1.030254729821621,25.46878282179951
simulation,sctransform,glm_residual,linear_walk,4,10,TRUE,50,27,35,0.545578467691915,0.8105273614891323,0.8105273614891323,1.0570709705500925,1.0352513689982175,1.0352513689982175,27.63986462831135
simulation,rand_quantile,glm_residual,linear_walk,4,10,TRUE,50,27,22,0.475863046484117,0.7455960898721297,0.7455960898721297,0.9219957204761652,0.9523174780203763,0.9523174780203763,22.467965923678378
simulation,dino,latent_expr,linear_walk,4,10,FALSE,50,27,34,0.5562908599436305,0.8023651505320081,0.8023651505320081,1.077826479693149,1.0248261317158012,1.0248261317158012,29.664604971408565
simulation,normalisr_norm,latent_expr,linear_walk,4,10,FALSE,50,27,23,0.45660266751426576,0.719868830778781,0.719868830778781,0.8846782882524283,0.9194571682240139,0.9194571682240139,17.15486054382075
simulation,sanity_map,latent_expr,linear_walk,4,10,FALSE,50,27,30,0.5577523183900908,0.8171707466550497,0.8171707466550497,1.0806580894246582,1.0437366761137759,1.0437366761137759,23.528416384642316
simulation,sanity_dists,latent_expr,linear_walk,4,10,FALSE,50,27,22,0.5055642053963834,0.7568396849995613,0.7568396849995613,0.979542406676364,0.9666784333701746,0.9666784333701746,20.978994048313687
simulation,glmpca,count_model,linear_walk,4,10,FALSE,50,27,30,0.5777911298019096,0.8247058065885758,0.8247058065885758,1.1194837526099641,1.053360880653071,1.053360880653071,29.79565876998483
simulation,newwave,count_model,linear_walk,4,10,TRUE,50,27,17,0.5138764106940564,0.7275446775976865,0.7275446775976865,0.99564749777095,0.9292611937326568,0.9292611937326568,14.019955654101995
simulation,raw_counts,negative_control,linear_walk,4,10,FALSE,50,27,22,0.38123640016736166,0.6669534813320571,0.6669534813320571,0.7386543923531542,0.8518706923583568,0.8518706923583568,14.829618391877698
simulation,scaled_raw_counts,negative_control,linear_walk,4,10,FALSE,50,27,26,0.5107557147600361,0.7595081399565309,0.7595081399565309,0.9896010768157347,0.9700867349014608,0.9700867349014608,17.77920410783055
simulation,logp1,delta_method,linear_walk,5,10,FALSE,50,28,35,0.5197886012481818,0.7987750671637,0.7987750671637,1.0345557989177492,1.0407124601815338,1.0407124601815338,29.382658419885633
simulation,logp1_hvg,delta_method,linear_walk,5,10,FALSE,50,28,21,0.546668071578705,0.7614936285047847,0.7614936285047847,1.088055071190176,0.9921390139877317,0.9921390139877317,27.78282179950986
simulation,logp1_zscore,delta_method,linear_walk,5,10,FALSE,50,28,33,0.5210636446724539,0.7942822801112224,0.7942822801112224,1.037093568244135,1.0348588730345811,1.0348588730345811,26.19115416034543
simulation,logp1_hvg_zscore,delta_method,linear_walk,5,10,FALSE,50,28,25,0.5775212188475395,0.7976070212235711,0.7976070212235711,1.1494633097417473,1.0391906300519669,1.0391906300519669,26.33061033959622
simulation,logp_cpm,delta_method,linear_walk,5,10,FALSE,50,28,18,0.5167994633713453,0.7227038125486013,0.7227038125486013,1.0286063996488541,0.9416003248707924,0.9416003248707924,20.256039211109815
simulation,logp1_size_normed,delta_method,linear_walk,5,10,FALSE,50,28,29,0.5719449644165839,0.8118269193495611,0.8118269193495611,1.1383646701333898,1.0577175292637533,1.0577175292637533,29.188353366787258
simulation,acosh,delta_method,linear_walk,5,10,TRUE,50,28,27,0.5516665309927463,0.7928695082037502,0.7928695082037502,1.098003702537677,1.0330181929884181,1.0330181929884181,24.044345898004433
simulation,logp_alpha,delta_method,linear_walk,5,10,TRUE,50,28,30,0.5521967705173035,0.8062387764090506,0.8062387764090506,1.099059059222354,1.0504368188027784,1.0504368188027784,25.00548488738476
simulation,pearson,glm_residual,linear_walk,5,10,TRUE,50,28,37,0.49984101863675695,0.786572637272819,0.786572637272819,0.9948533367716293,1.0248140910987031,1.0248140910987031,26.159061734158012
simulation,pearson_clip,glm_residual,linear_walk,5,10,TRUE,50,28,38,0.5019190081307824,0.7810848842207397,0.7810848842207397,0.9989892413989564,1.0176641771686432,1.0176641771686432,26.15742793791574
simulation,pearson_clip_hvg,glm_residual,linear_walk,5,10,TRUE,50,28,38,0.4222646349892912,0.7604047690665191,0.7604047690665191,0.8404499940110719,0.9907203548039729,0.9907203548039729,23.639514529116585
simulation,pearson_clip_zscore,glm_residual,linear_walk,5,10,TRUE,50,28,28,0.5061335061419903,0.7877845926231252,0.7877845926231252,1.0073775233785003,1.0263931301625109,1.0263931301625109,24.65468549422336
simulation,pearson_clip_hvg_zscore,glm_residual,linear_walk,5,10,TRUE,50,28,37,0.40551092907879616,0.7621208495557275,0.7621208495557275,0.8071044309082184,0.9929562112061202,0.9929562112061202,21.500175049597384
simulation,pearson_analytic,glm_residual,linear_walk,5,10,TRUE,50,28,29,0.5313808322986043,0.8008787106219137,0.8008787106219137,1.057628274587301,1.0434532667599317,1.0434532667599317,24.622943167230716
simulation,sctransform,glm_residual,linear_walk,5,10,TRUE,50,28,36,0.5043982878460497,0.7925509852177697,0.7925509852177697,1.0039238498155505,1.0326031940056115,1.0326031940056115,27.33842922161279
simulation,rand_quantile,glm_residual,linear_walk,5,10,TRUE,50,28,21,0.47903660189671654,0.7367620060960492,0.7367620060960492,0.9534454837909643,0.9599165415304122,0.9599165415304122,21.432139106080054
simulation,dino,latent_expr,linear_walk,5,10,FALSE,50,28,23,0.5091238575638982,0.7685855597070251,0.7685855597070251,1.013329338014119,1.0013789883839395,1.0013789883839395,28.73975959855292
simulation,normalisr_norm,latent_expr,linear_walk,5,10,FALSE,50,28,15,0.4109532253429282,0.6331870074861005,0.6331870074861005,0.8179364482821391,0.824970176717841,0.824970176717841,15.294083323608357
simulation,sanity_map,latent_expr,linear_walk,5,10,FALSE,50,28,32,0.4891501423499819,0.7968861338459846,0.7968861338459846,0.9735748631163088,1.0382513963338866,1.0382513963338866,22.279029058233167
simulation,sanity_dists,latent_expr,linear_walk,5,10,FALSE,50,28,22,0.5198509943703855,0.7553370174319916,0.7553370174319916,1.0346799824151043,0.9841176546347182,0.9841176546347182,19.15322674757848
simulation,glmpca,count_model,linear_walk,5,10,FALSE,50,28,28,0.5505387422887973,0.8100083153882782,0.8100083153882782,1.0957590201017355,1.0553480965154791,1.0553480965154791,26.316256272610573
simulation,newwave,count_model,linear_walk,5,10,TRUE,50,28,15,0.46017195281442674,0.686269372737883,0.686269372737883,0.9158984270533487,0.8941304212026827,0.8941304212026827,14.175399696580698
simulation,raw_counts,negative_control,linear_walk,5,10,FALSE,50,28,30,0.4122067651066472,0.719084055007732,0.719084055007732,0.820431418022944,0.9368841952236877,0.9368841952236877,14.60345431205508
simulation,scaled_raw_counts,negative_control,linear_walk,5,10,FALSE,50,28,26,0.4981144046453153,0.7573376586372396,0.7573376586372396,0.991416788696029,0.9867242610703039,0.9867242610703039,16.839071070136537
simulation,logp1,delta_method,random_walk,1,200,FALSE,50,33,48,0.7221898919780698,0.867374470533479,0.867374470533479,1.2038064364973942,1.0616914749351225,1.0616914749351225,41.74314389076905
simulation,logp1_hvg,delta_method,random_walk,1,200,FALSE,50,33,48,0.7146331097488311,0.8660896363357447,0.8660896363357447,1.1912101606594003,1.0601188006626128,1.0601188006626128,40.23269926479169
simulation,logp1_zscore,delta_method,random_walk,1,200,FALSE,50,33,57,0.666146024154494,0.8293532677547273,0.8293532677547273,1.1103878362627089,1.0151524214716827,1.0151524214716827,38.53775236316957
simulation,logp1_hvg_zscore,delta_method,random_walk,1,200,FALSE,50,33,55,0.6296645369006335,0.828214463308486,0.828214463308486,1.0495774460079967,1.0137584918446683,1.0137584918446683,36.68537752363169
simulation,logp_cpm,delta_method,random_walk,1,200,FALSE,50,33,56,0.591880784631715,0.8182714346881957,0.8182714346881957,0.9865963316479409,1.001587936819334,1.001587936819334,34.946668222663085
simulation,logp1_size_normed,delta_method,random_walk,1,200,FALSE,50,33,49,0.735408399531178,0.8665701417227147,0.8665701417227147,1.225840149029339,1.060706953173826,1.060706953173826,39.311238184152174
simulation,acosh,delta_method,random_walk,1,200,TRUE,50,33,64,0.5658866343083792,0.8013762008906842,0.8013762008906842,0.9432671105966682,0.9809076812904602,0.9809076812904602,38.2587233049364
simulation,logp_alpha,delta_method,random_walk,1,200,TRUE,50,33,61,0.6280387540210398,0.8138807595930049,0.8138807595930049,1.0468674553025858,0.996213623329444,0.996213623329444,38.651884700665185
simulation,pearson,glm_residual,random_walk,1,200,TRUE,50,33,26,0.6494339033301982,0.8443026947666331,0.8443026947666331,1.0825306773087031,1.0334509531358016,1.0334509531358016,32.97420935931847
simulation,pearson_clip,glm_residual,random_walk,1,200,TRUE,50,33,39,0.7107279890741818,0.880821031706323,0.880821031706323,1.1847007793240207,1.078150455282586,1.078150455282586,35.447426770918426
simulation,pearson_clip_hvg,glm_residual,random_walk,1,200,TRUE,50,33,38,0.4265293745120676,0.7890050765413056,0.7890050765413056,0.710974789451119,0.9657650667643267,0.9657650667643267,28.995098611273193
simulation,pearson_clip_zscore,glm_residual,random_walk,1,200,TRUE,50,33,42,0.7549815248577882,0.8946304320269023,0.8946304320269023,1.258466269267614,1.0950535612563044,1.0950535612563044,37.43937448943868
simulation,pearson_clip_hvg_zscore,glm_residual,random_walk,1,200,TRUE,50,33,41,0.40987876165738574,0.7932080168000406,0.7932080168000406,0.6832201571186286,0.9709095873767631,0.9709095873767631,29.523164896720736
simulation,pearson_analytic,glm_residual,random_walk,1,200,TRUE,50,33,39,0.6486634573453547,0.8701710803728265,0.8701710803728265,1.0812464335857843,1.0651146063806776,1.0651146063806776,35.70708367370755
simulation,sctransform,glm_residual,random_walk,1,200,TRUE,50,33,27,0.49195440502831833,0.768988064190579,0.768988064190579,0.8200306952708208,0.9412636638657995,0.9412636638657995,35.180767884233866
simulation,rand_quantile,glm_residual,random_walk,1,200,TRUE,50,33,57,0.5996743690787449,0.8256486961548067,0.8256486961548067,0.9995873292026471,1.0106179185325965,1.0106179185325965,34.84992414517447
simulation,dino,latent_expr,random_walk,1,200,FALSE,50,33,50,0.7081542033072777,0.8592510663435313,0.8592510663435313,1.1804105782193248,1.0517481929169012,1.0517481929169012,43.03500991947718
simulation,normalisr_norm,latent_expr,random_walk,1,200,FALSE,50,33,32,0.5139248158493646,0.7855047612247646,0.7855047612247646,0.8566528112165679,0.9614805794322628,0.9614805794322628,27.638580931263856
simulation,sanity_map,latent_expr,random_walk,1,200,FALSE,50,33,43,0.7249500072914673,0.8804578743280003,0.8804578743280003,1.208407227254299,1.0777059401328746,1.0777059401328746,39.97782705099778
simulation,sanity_dists,latent_expr,random_walk,1,200,FALSE,50,33,31,0.6267129849133505,0.8712520924670774,0.8712520924670774,1.0446575526123467,1.0664377964949336,1.0664377964949336,41.88971875364687
simulation,glmpca,count_model,random_walk,1,200,FALSE,50,33,47,0.7552649646424093,0.8817277723244938,0.8817277723244938,1.2589387303763562,1.079260332062447,1.079260332062447,42.44684327226047
simulation,newwave,count_model,random_walk,1,200,TRUE,50,33,30,0.597058766055286,0.8573280995680218,0.8573280995680218,0.9952274236017286,1.0493944258860521,1.0493944258860521,42.60788890185552
simulation,raw_counts,negative_control,random_walk,1,200,FALSE,50,33,24,0.20690979480890256,0.46524601789595993,0.46524601789595993,0.34489452917028035,0.5694746014876958,0.5694746014876958,17.061734158011436
simulation,scaled_raw_counts,negative_control,random_walk,1,200,FALSE,50,33,32,0.3194590872248455,0.6487060016903469,0.6487060016903469,0.532501091015726,0.7940349354648281,0.7940349354648281,27.242735441708483
simulation,logp1,delta_method,random_walk,2,200,FALSE,50,40,55,0.5247474786657488,0.8365687252904171,0.8365687252904171,0.883056876106559,1.0123843379024413,1.0123843379024413,41.24390243902439
simulation,logp1_hvg,delta_method,random_walk,2,200,FALSE,50,40,52,0.7613903689224143,0.884644419723528,0.884644419723528,1.281284861792578,1.0705637541374537,1.0705637541374537,39.55572412183452
simulation,logp1_zscore,delta_method,random_walk,2,200,FALSE,50,40,46,0.6051304058877232,0.8862266579204824,0.8862266579204824,1.0183270765188068,1.0724785199193942,1.0724785199193942,38.13023690045513
simulation,logp1_hvg_zscore,delta_method,random_walk,2,200,FALSE,50,40,50,0.636969115321527,0.8615723285524812,0.8615723285524812,1.0719059738645682,1.0426427680449888,1.0426427680449888,35.72365503559342
simulation,logp_cpm,delta_method,random_walk,2,200,FALSE,50,40,41,0.6566426673944241,0.8839364360069067,0.8839364360069067,1.1050130704047658,1.0697069785916689,1.0697069785916689,34.60497140856576
simulation,logp1_size_normed,delta_method,random_walk,2,200,FALSE,50,40,45,0.7174068810762826,0.9021064175401846,0.9021064175401846,1.207268457794921,1.091695614035674,1.091695614035674,39.216127902905825
simulation,acosh,delta_method,random_walk,2,200,TRUE,50,40,56,0.6306692796607246,0.8542157931192896,0.8542157931192896,1.0613044685219262,1.0337401626419456,1.0337401626419456,37.78912358501575
simulation,logp_alpha,delta_method,random_walk,2,200,TRUE,50,40,56,0.6316029594490747,0.8548477285463015,0.8548477285463015,1.0628756858992459,1.0345049073778312,1.0345049073778312,38.12463531333878
simulation,pearson,glm_residual,random_walk,2,200,TRUE,50,40,31,0.6386155664327801,0.8312896224673937,0.8312896224673937,1.074676658877981,1.0059957641312307,1.0059957641312307,33.126269109581045
simulation,pearson_clip,glm_residual,random_walk,2,200,TRUE,50,40,37,0.6888045593623452,0.894538804380352,0.894538804380352,1.159135826598054,1.0825375702232434,1.0825375702232434,35.48523748395379
simulation,pearson_clip_hvg,glm_residual,random_walk,2,200,TRUE,50,40,32,0.43523654537153544,0.7397519626391513,0.7397519626391513,0.7324258614837728,0.8952202948400699,0.8952202948400699,29.267242385342513
simulation,pearson_clip_zscore,glm_residual,random_walk,2,200,TRUE,50,40,37,0.7070144965513931,0.8976956586796964,0.8976956586796964,1.1897799190463765,1.0863578778119436,1.0863578778119436,37.524798692963
simulation,pearson_clip_hvg_zscore,glm_residual,random_walk,2,200,TRUE,50,40,31,0.403962028805432,0.7333033804788565,0.7333033804788565,0.6797964006032231,0.8874164606978203,0.8874164606978203,30.144590967440777
simulation,pearson_analytic,glm_residual,random_walk,2,200,TRUE,50,40,29,0.6525712248385809,0.8403134491673372,0.8403134491673372,1.098161555169758,1.0169160633759786,1.0169160633759786,36.00945267825884
simulation,sctransform,glm_residual,random_walk,2,200,TRUE,50,40,39,0.5806715525052011,0.8391994147613061,0.8391994147613061,0.9771671671543333,1.0155679003973077,1.0155679003973077,34.80149375656436
simulation,rand_quantile,glm_residual,random_walk,2,200,TRUE,50,40,54,0.6798742681029103,0.8645979472868827,0.8645979472868827,1.1441077313276784,1.046304259237011,1.046304259237011,35.11716653051698
simulation,dino,latent_expr,random_walk,2,200,FALSE,50,40,53,0.6660722707411869,0.8664754222364904,0.8664754222364904,1.1208814193018175,1.0485763095495868,1.0485763095495868,42.14622476368304
simulation,normalisr_norm,latent_expr,random_walk,2,200,FALSE,50,40,35,0.6052225771243904,0.8209449578792374,0.8209449578792374,1.0184821843518646,0.9934770360300005,0.9934770360300005,27.672190453961957
simulation,sanity_map,latent_expr,random_walk,2,200,FALSE,50,40,72,0.5375446784530609,0.8003370011023592,0.8003370011023592,0.9045922921429143,0.9685380536770093,0.9685380536770093,39.87874897887735
simulation,sanity_dists,latent_expr,random_walk,2,200,FALSE,50,40,40,0.7155513291513927,0.8919420391742464,0.8919420391742464,1.204145893222695,1.0793950616111043,1.0793950616111043,42.01166997315906
simulation,glmpca,count_model,random_walk,2,200,FALSE,50,40,44,0.6893310703669343,0.911275568050683,0.911275568050683,1.1600218511753047,1.1027917787476362,1.1027917787476362,41.91480919593885
simulation,newwave,count_model,random_walk,2,200,TRUE,50,40,42,0.642929298754072,0.8980534657706312,0.8980534657706312,1.0819359047874337,1.0867908826373713,1.0867908826373713,42.82028241335045
simulation,raw_counts,negative_control,random_walk,2,200,FALSE,50,40,27,0.1730005079485549,0.43764617868328926,0.43764617868328926,0.29112915130595435,0.5296231181580493,0.5296231181580493,17.38744310888085
simulation,scaled_raw_counts,negative_control,random_walk,2,200,FALSE,50,40,37,0.28079236284565284,0.6005593095561226,0.6005593095561226,0.4725237125474656,0.7267745262232397,0.7267745262232397,24.607888901855524
simulation,logp1,delta_method,random_walk,3,200,FALSE,50,42,51,0.7716294886535918,0.9058310264670796,0.9058310264670796,1.2681239007014495,1.0905256327897181,1.0905256327897181,41.20224063484654
simulation,logp1_hvg,delta_method,random_walk,3,200,FALSE,50,42,53,0.7278962105298893,0.8883662045825109,0.8883662045825109,1.196251044544201,1.0694998173994996,1.0694998173994996,39.58361535768468
simulation,logp1_zscore,delta_method,random_walk,3,200,FALSE,50,42,52,0.6949847224075866,0.884469599201442,0.884469599201442,1.1421631107505243,1.0648087128504589,1.0648087128504589,38.27809546038044
simulation,logp1_hvg_zscore,delta_method,random_walk,3,200,FALSE,50,42,49,0.726167944715231,0.900730606276681,0.900730606276681,1.193410749793209,1.084385261359385,1.084385261359385,36.26210759715253
simulation,logp_cpm,delta_method,random_walk,3,200,FALSE,50,42,43,0.6455184472583071,0.8789630524549492,0.8789630524549492,1.0608684392561374,1.058179407605058,1.058179407605058,34.51709651067802
simulation,logp1_size_normed,delta_method,random_walk,3,200,FALSE,50,42,49,0.7463933093879236,0.9148532737585636,0.9148532737585636,1.2266498479860444,1.101387473076979,1.101387473076979,38.99719920644183
simulation,acosh,delta_method,random_walk,3,200,TRUE,50,42,53,0.7232002305152417,0.8932716914046104,0.8932716914046104,1.1885335005916209,1.075405509481693,1.075405509481693,37.85132454195355
simulation,logp_alpha,delta_method,random_walk,3,200,TRUE,50,42,54,0.6920442812171844,0.888143799544604,0.888143799544604,1.1373306830025096,1.0692320650399398,1.0692320650399398,38.17236550355934
simulation,pearson,glm_residual,random_walk,3,200,TRUE,50,42,25,0.5335533427639092,0.7777483057601787,0.7777483057601787,0.8768609238077186,0.9363274589944446,0.9363274589944446,32.72692262807796
simulation,pearson_clip,glm_residual,random_walk,3,200,TRUE,50,42,35,0.6000419087419648,0.8515269027314752,0.8515269027314752,0.9861306457143545,1.0251491584037271,1.0251491584037271,35.09312638580931
simulation,pearson_clip_hvg,glm_residual,random_walk,3,200,TRUE,50,42,26,0.4000158347396018,0.7107627055156663,0.7107627055156663,0.6574005376303849,0.8556838157982587,0.8556838157982587,28.63122884817365
simulation,pearson_clip_zscore,glm_residual,random_walk,3,200,TRUE,50,42,35,0.6451791000471331,0.8597544714760584,0.8597544714760584,1.060310743735873,1.0350542889957997,1.0350542889957997,37.28019605554907
simulation,pearson_clip_hvg_zscore,glm_residual,random_walk,3,200,TRUE,50,42,34,0.4076825181119262,0.7618470485628867,0.7618470485628867,0.67000024327476,0.9171840116399625,0.9171840116399625,29.3246586532851
simulation,pearson_analytic,glm_residual,random_walk,3,200,TRUE,50,42,27,0.5858362206616071,0.801906893780196,0.801906893780196,0.9627845024610105,0.9654118673642796,0.9654118673642796,35.59493523164897
simulation,sctransform,glm_residual,random_walk,3,200,TRUE,50,42,26,0.5046042572447249,0.7729338010003443,0.7729338010003443,0.8292849462302099,0.9305312997811033,0.9305312997811033,35.11973392461197
simulation,rand_quantile,glm_residual,random_walk,3,200,TRUE,50,42,55,0.6806635508935771,0.8734965829827556,0.8734965829827556,1.11862717783193,1.0515983511981692,1.0515983511981692,34.98786322791457
simulation,dino,latent_expr,random_walk,3,200,FALSE,50,42,50,0.7638824678829751,0.909371362742182,0.909371362742182,1.2553921656616291,1.0947878266690254,1.0947878266690254,42.50565993698215
simulation,normalisr_norm,latent_expr,random_walk,3,200,FALSE,50,42,38,0.5368493952681688,0.8184029031802167,0.8184029031802167,0.8822777760925008,0.9852713340460787,0.9852713340460787,28.320457462947836
simulation,sanity_map,latent_expr,random_walk,3,200,FALSE,50,42,39,0.6877010053109246,0.8896983909944615,0.8896983909944615,1.1301927857797385,1.0711036302381396,1.0711036302381396,39.8868012603571
